Timestamp,CarRoll,CarPitch,CarYaw,RollGrad,ax,ay,az,ForwardAccel,LateralAccel,HeaveAccel,PitchRate,RollRate,YawRate,qw,qx,qy,qz,ShockPot1,ShockPot2,BrakePressure
1970-01-01 00:01:07.902,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,155
1970-01-01 00:01:07.934,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,155
1970-01-01 00:01:07.967,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,156
1970-01-01 00:01:08.000,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,154
1970-01-01 00:01:08.033,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,183
1970-01-01 00:01:08.066,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,156
1970-01-01 00:01:08.099,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,151
1970-01-01 00:01:08.132,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,161
1970-01-01 00:01:08.164,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,161
1970-01-01 00:01:08.197,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,159
1970-01-01 00:01:08.230,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,157
1970-01-01 00:01:08.263,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,158
1970-01-01 00:01:08.296,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,156
1970-01-01 00:01:08.328,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.11,0.73,155
1970-01-01 00:01:08.360,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,157
1970-01-01 00:01:08.392,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,160
1970-01-01 00:01:08.424,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,156
1970-01-01 00:01:08.457,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,156
1970-01-01 00:01:08.489,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,153
1970-01-01 00:01:08.522,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,160
1970-01-01 00:01:08.554,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.11,0.61,154
1970-01-01 00:01:08.587,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,157
1970-01-01 00:01:08.620,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,157
1970-01-01 00:01:08.653,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,156
1970-01-01 00:01:08.685,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,161
1970-01-01 00:01:08.718,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,155
1970-01-01 00:01:08.751,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,157
1970-01-01 00:01:08.784,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,156
1970-01-01 00:01:08.817,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,155
1970-01-01 00:01:08.849,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,156
1970-01-01 00:01:08.882,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,155
1970-01-01 00:01:08.915,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,157
1970-01-01 00:01:08.948,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,157
1970-01-01 00:01:08.980,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,159
1970-01-01 00:01:09.013,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,153
1970-01-01 00:01:09.046,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,157
1970-01-01 00:01:09.079,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,157
1970-01-01 00:01:09.112,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,161
1970-01-01 00:01:09.145,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,158
1970-01-01 00:01:09.177,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,157
1970-01-01 00:01:09.210,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,154
1970-01-01 00:01:09.243,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,159
1970-01-01 00:01:09.276,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,156
1970-01-01 00:01:09.308,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,157
1970-01-01 00:01:09.341,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,157
1970-01-01 00:01:09.373,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,160
1970-01-01 00:01:09.405,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,157
1970-01-01 00:01:09.437,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,154
1970-01-01 00:01:09.470,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.55,154
1970-01-01 00:01:09.502,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,160
1970-01-01 00:01:09.535,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,160
1970-01-01 00:01:09.567,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.05,0.67,159
1970-01-01 00:01:09.600,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,158
1970-01-01 00:01:09.633,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,158
1970-01-01 00:01:09.665,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,157
1970-01-01 00:01:09.698,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,162
1970-01-01 00:01:09.731,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,156
1970-01-01 00:01:09.764,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,146
1970-01-01 00:01:09.797,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,158
1970-01-01 00:01:09.830,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.55,155
1970-01-01 00:01:09.863,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.55,153
1970-01-01 00:01:09.895,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,157
1970-01-01 00:01:09.928,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,155
1970-01-01 00:01:09.960,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,170
1970-01-01 00:01:09.993,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,154
1970-01-01 00:01:10.026,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,159
1970-01-01 00:01:10.059,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,157
1970-01-01 00:01:10.092,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,159
1970-01-01 00:01:10.124,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,157
1970-01-01 00:01:10.157,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,155
1970-01-01 00:01:10.190,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,160
1970-01-01 00:01:10.223,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,158
1970-01-01 00:01:10.256,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.55,175
1970-01-01 00:01:10.288,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.49,154
1970-01-01 00:01:10.320,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,158
1970-01-01 00:01:10.352,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,159
1970-01-01 00:01:10.391,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,157
1970-01-01 00:01:10.423,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,157
1970-01-01 00:01:10.456,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,156
1970-01-01 00:01:10.488,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,156
1970-01-01 00:01:10.521,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,155
1970-01-01 00:01:10.553,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.61,144
1970-01-01 00:01:10.586,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,158
1970-01-01 00:01:10.619,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,157
1970-01-01 00:01:10.652,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,155
1970-01-01 00:01:10.685,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,153
1970-01-01 00:01:10.718,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.48,0.61,155
1970-01-01 00:01:10.753,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,145
1970-01-01 00:01:10.786,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,152
1970-01-01 00:01:10.819,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,159
1970-01-01 00:01:10.852,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,158
1970-01-01 00:01:10.885,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,156
1970-01-01 00:01:10.918,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.49,151
1970-01-01 00:01:10.951,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,155
1970-01-01 00:01:10.984,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,160
1970-01-01 00:01:11.017,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.49,152
1970-01-01 00:01:11.049,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,151
1970-01-01 00:01:11.082,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,164
1970-01-01 00:01:11.115,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.11,0.67,158
1970-01-01 00:01:11.148,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,157
1970-01-01 00:01:11.181,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,157
1970-01-01 00:01:11.214,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.79,157
1970-01-01 00:01:11.247,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,154
1970-01-01 00:01:11.279,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,155
1970-01-01 00:01:11.311,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,156
1970-01-01 00:01:11.343,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,155
1970-01-01 00:01:11.375,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,157
1970-01-01 00:01:11.408,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,162
1970-01-01 00:01:11.440,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,157
1970-01-01 00:01:11.473,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,155
1970-01-01 00:01:11.505,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,158
1970-01-01 00:01:11.538,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.05,0.67,175
1970-01-01 00:01:11.571,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,156
1970-01-01 00:01:11.603,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,143
1970-01-01 00:01:11.636,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,157
1970-01-01 00:01:11.669,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,158
1970-01-01 00:01:11.702,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,157
1970-01-01 00:01:11.735,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,158
1970-01-01 00:01:11.768,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,147
1970-01-01 00:01:11.801,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,156
1970-01-01 00:01:11.833,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,156
1970-01-01 00:01:11.866,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,157
1970-01-01 00:01:11.899,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,153
1970-01-01 00:01:11.932,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,150
1970-01-01 00:01:11.965,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,156
1970-01-01 00:01:11.998,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,156
1970-01-01 00:01:12.030,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,157
1970-01-01 00:01:12.063,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,138
1970-01-01 00:01:12.096,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.11,0.55,161
1970-01-01 00:01:12.129,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,158
1970-01-01 00:01:12.162,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,158
1970-01-01 00:01:12.194,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,158
1970-01-01 00:01:12.227,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.05,0.61,157
1970-01-01 00:01:12.259,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,159
1970-01-01 00:01:12.292,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,173
1970-01-01 00:01:12.324,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,154
1970-01-01 00:01:12.356,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,158
1970-01-01 00:01:12.389,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,157
